Date,Description,Credit,Debit,Balance,Amount
31/07/2020,RED DOG PETROLEUM - Visa Purchase - Receipt 161272In KALLANGUR Date 29 Jul 2020 Card 462263xxxxxx7746,,-68.42,575.61,68.42
30/07/2020,Direct Debit,,-231.16,112.87,231.16
30/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 194752In KALLANGUR Date 27 Jul 2020 Card 462263xxxxxx7746,,-15.17,144.03,15.17
30/07/2020,PEE MAI THAI - Visa Purchase - Receipt 194751In REDCLIFFE Date 27 Jul 2020 Card 462263xxxxxx7746,,-25.8,159.2,25.8
29/07/2020,TARGET 5172 STRATHPINE - EFTPOS Purchase - Receipt 198484Date 29 Jul 2020 Time 11:54AM Card 462263xxxxxx7746,,-59,185,59
29/07/2020,AMZNPRIMEAU MEMBERSHIP - Visa Purchase - Receipt 105236In SYDNEY SOUTH Date 28 Jul 2020 Card 462263xxxxxx7746,,-6.99,244,6.99
28/07/2020,GOURMET MEATS - Visa Purchase - Receipt 112193In MURRUMBA DOW Date 27 Jul 2020 Card 462263xxxxxx7746,,-26,50.99,26
28/07/2020,GLORIA J CABOOLTURE - Visa Purchase - Receipt 112192In CABOOLTURE Date 24 Jul 2020 Card 462263xxxxxx7495,,-8.9,76.99,8.9
28/07/2020,BWS LIQUOUR 2385 - Visa Purchase - Receipt 112191In KALLANGUR Date 26 Jul 2020 Card 462263xxxxxx7746,,-7,85.89,7
28/07/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 112190In BELLA VISTA Date 26 Jul 2020 Card 462263xxxxxx7746,,-45.3,92.89,45.3
28/07/2020,BIG W 0246 - Visa Purchase - Receipt 112189In NORTHLAKES Date 26 Jul 2020 Card 462263xxxxxx7746,,-52.25,138.19,52.25
28/07/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 112188In GRIFFIN Date 26 Jul 2020 Card 462263xxxxxx7746,,-13.5,190.44,13.5
28/07/2020,SHAVER SHOP MANGO HILL - Visa Purchase - Receipt 112187In MANGO HILL Date 26 Jul 2020 Card 462263xxxxxx7746,,-44.9,203.94,44.9
27/07/2020,KALLANGUR GROCERS      KA LLANGUR QLD - EFTPOS Purchase - Receipt 4042Date 27 Jul 2020 Time 4:36PM Card 462263xxxxxx7746,,-56.93,248.84,56.93
27/07/2020,WU 2020686134898044 - Visa Purchase - Receipt 109721In 180-017-3833 Date 25 Jul 2020 Card 462263xxxxxx7746,,-402.9,305.77,402.9
27/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 109720In KALLANGUR Date 24 Jul 2020 Card 462263xxxxxx7746,,-4.6,708.67,4.6
26/07/2020,Kogan MoneyBlackCard          4813635950084279 - BPAY Bill Payment - Receipt 508849 To Kogan MoneyBlackCard 4813635950084279,,-71.56,613.27,71.56
26/07/2020,International Transaction Fee - Receipt 144978,,-0.55,684.28,0.55
26/07/2020,PAYPAL *BAOZHOUXINX EB - Visa Purchase - Receipt 144978Foreign Currency Amount:  0In 4029357733 Date 24 Jul 2020 Card 462263xxxxxx7746,,-21.95,684.83,21.95
26/07/2020,COMPASS LCCH - Visa Purchase - Receipt 144977In SOUTH BRISBA Date 23 Jul 2020 Card 462263xxxxxx7495,,-3.83,706.78,3.83
26/07/2020,RADHE SPICE PTY LTD - Visa Purchase - Receipt 144976In NORTH LAKES Date 23 Jul 2020 Card 462263xxxxxx7746,,-30.73,710.61,30.73
26/07/2020,MICROSOFT*EA ACCESS 1 MON - Visa Purchase - Receipt 144975In MSBILL.INFO Date 23 Jul 2020 Card 462263xxxxxx7746,,-6.99,741.34,6.99
25/07/2020,TRANSLINK - Visa Purchase - Receipt 139171In BRISBANE Date 23 Jul 2020 Card 462263xxxxxx7746,,-20,748.33,20
24/07/2020,AZMAN HAROON - Visa Purchase - Receipt 169951In NORTH LAKES Date 22 Jul 2020 Card 462263xxxxxx7746,,-35.48,68.33,35.48
24/07/2020,AUSSIE SEAFOOD HOUSE - Visa Purchase - Receipt 169950In LAWNTON Date 23 Jul 2020 Card 462263xxxxxx7746,,-14.15,103.81,14.15
24/07/2020,TRANSLINK - Visa Purchase - Receipt 169949In BRISBANE Date 22 Jul 2020 Card 462263xxxxxx7746,,-20,117.96,20
24/07/2020,Audible Australia - Visa Purchase - Receipt 169948In MELBOURNE Date 22 Jul 2020 Card 462263xxxxxx7746,,-16.45,137.96,16.45
23/07/2020,Goodstart Murrum - Direct Debit - Receipt 164718 A005D2YA0VNP,,-231.16,154.41,231.16
23/07/2020,UNITYWATER - CABOOLTUR - Visa Purchase - Receipt 103627In CABOOLTURE Date 21 Jul 2020 Card 462263xxxxxx7746,,-395.61,185.57,395.61
23/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 103626In KALLANGUR Date 20 Jul 2020 Card 462263xxxxxx7746,,-32.88,581.18,32.88
22/07/2020,Raiz Investment - Direct Debit - Receipt 128928 8cddbb2e1dce52f4b3,,-25.68,614.06,25.68
22/07/2020,OPTUS BILLING - Direct Debit - Receipt 167805 62173942475,,-99,639.74,99
22/07/2020,SQ *HI BROW N LASH LOU - Visa Purchase - Receipt 175992In Griffin Date 20 Jul 2020 Card 462263xxxxxx7495,,-15,738.74,15
22/07/2020,MORETON MEDICAL EQUIP - Visa Purchase - Receipt 175991In REDCLIFFE Date 20 Jul 2020 Card 462263xxxxxx7495,,-49.95,753.74,49.95
22/07/2020,RED DOG PETROLEUM - Visa Purchase - Receipt 175990In KALLANGUR Date 20 Jul 2020 Card 462263xxxxxx7746,,-51.74,803.69,51.74
22/07/2020,KALLANGUR DAY AND NIGH - Visa Purchase - Receipt 175989In KALLANGUR Date 20 Jul 2020 Card 462263xxxxxx7746,,-7.99,855.43,7.99
22/07/2020,NETFLIX COM - Visa Purchase - Receipt 175988In MELBOURNE Date 19 Jul 2020 Card 462263xxxxxx7746,,-13.99,863.42,13.99
21/07/2020,GRIFFIN C D PHARMACY - Visa Purchase - Receipt 101956In GRIFFIN Date 20 Jul 2020 Card 462263xxxxxx7746,,-12.99,877.41,12.99
21/07/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 101955In BELLA VISTA Date 19 Jul 2020 Card 462263xxxxxx7746,,-39.76,890.4,39.76
21/07/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 101954In KALLANGUR Date 19 Jul 2020 Card 462263xxxxxx7746,,-20,930.16,20
21/07/2020,MSFT *<E0400BGMOT> - Visa Purchase - Receipt 101953In MSFT AZURE Date 18 Jul 2020 Card 462263xxxxxx7746,,-2.83,950.16,2.83
19/07/2020,BUNNINGS 376000 - Visa Purchase - Receipt 167986In NORTH LAKES Date 16 Jul 2020 Card 462263xxxxxx7746,,-145.42,552.99,145.42
19/07/2020,COMPASS LCCH - Visa Purchase - Receipt 167985In SOUTH BRISBA Date 16 Jul 2020 Card 462263xxxxxx7495,,-8.47,698.41,8.47
18/07/2020,TRANSLINK - Visa Purchase - Receipt 158738In BRISBANE Date 16 Jul 2020 Card 462263xxxxxx7746,,-20,706.88,20
18/07/2020,Microsoft*Microsoft 365 P - Visa Purchase - Receipt 158737In msbill.info Date 16 Jul 2020 Card 462263xxxxxx7746,,-10,726.88,10
17/07/2020,LEASE PAY - Direct Debit - Receipt 124466 001-1347737-001,,-861,736.88,861
17/07/2020,All Direct debits - Transfer to Kiran Joy - Receipt 82296 To 032885 5310008,,-3100,1597.88,3100
17/07/2020,COSTCO WHOLESALE AUS - Visa Purchase - Receipt 133800In NORTH LAKES Date 15 Jul 2020 Card 462263xxxxxx7746,,-74.35,4697.88,74.35
17/07/2020,BUNNINGS 376000 - Visa Purchase - Receipt 133799In NORTH LAKES Date 14 Jul 2020 Card 462263xxxxxx7746,,-69.04,4772.23,69.04
17/07/2020,COSTCO WHOLESALE AUSTR - Visa Purchase - Receipt 133798In NORTH LAKES Date 15 Jul 2020 Card 462263xxxxxx7746,,-18.98,4841.27,18.98
17/07/2020,COSTCO WHOLESALE AUSTR - Visa Purchase - Receipt 133797In NORTH LAKES Date 15 Jul 2020 Card 462263xxxxxx7746,,-1.49,4860.25,1.49
17/07/2020,COMPASS LCCH - Visa Purchase - Receipt 133796In SOUTH BRISBA Date 14 Jul 2020 Card 462263xxxxxx7495,,-3.83,4861.74,3.83
17/07/2020,TRANSLINK - Visa Purchase - Receipt 133795In BRISBANE Date 15 Jul 2020 Card 462263xxxxxx7746,,-20,4865.57,20
16/07/2020,Goodstart Murrum - Direct Debit - Receipt 160024 A005C5Q60RP5,,-231,4885.57,231
16/07/2020,Internal Transfer - Internal Transfer - Receipt 655986 Orange Everyday 0065083812,,-345,5116.57,345
16/07/2020,Internal Transfer - Internal Transfer - Receipt 685425 Savings Maximiser 0046211237,,-690,5461.57,690
16/07/2020,Internal Transfer - Internal Transfer - Receipt 684884 Savings Maximiser 0046211453,,-1180,6151.57,1180
16/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 152613In KALLANGUR Date 13 Jul 2020 Card 462263xxxxxx7746,,-75.23,7331.57,75.23
15/07/2020,Raiz Investment - Direct Debit - Receipt 120771 fa38db6c194a064d92,,-20.6,7406.8,20.6
15/07/2020,Internal Transfer - Internal Transfer - Receipt 231494  0806227416,,-50,7427.4,50
15/07/2020,VODAFONE - Visa Purchase - Receipt 155336In NORTH SYDNEY Date 13 Jul 2020 Card 462263xxxxxx7746,,-69.59,7477.4,69.59
15/07/2020,DISNEY PLUS - Visa Purchase - Receipt 155335In RICHMOND Date 13 Jul 2020 Card 462263xxxxxx7746,,-8.99,7546.99,8.99
15/07/2020,TRANSLINK - Visa Purchase - Receipt 155334In BRISBANE Date 13 Jul 2020 Card 462263xxxxxx7746,,-20,7555.98,20
14/07/2020,CREMA NORTH LAKES - Visa Purchase - Receipt 117752In NORTH LAKES Date 13 Jul 2020 Card 462263xxxxxx7746,,-5.2,209.65,5.2
14/07/2020,ZWIFT  *Zyka The Real - Visa Purchase - Receipt 117751In 0734812181 Date 12 Jul 2020 Card 462263xxxxxx7746,,-41.59,214.85,41.59
14/07/2020,UHAUL AUST - Visa Purchase - Receipt 117750In WARANA Date 11 Jul 2020 Card 462263xxxxxx7746,,-56,256.44,56
14/07/2020,GLORIA J CABOOLTURE - Visa Purchase - Receipt 117749In CABOOLTURE Date 10 Jul 2020 Card 462263xxxxxx7495,,-8.9,312.44,8.9
14/07/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 117748In KALLANGUR Date 11 Jul 2020 Card 462263xxxxxx7746,,-29.59,321.34,29.59
14/07/2020,BUNNINGS 577000 - Visa Purchase - Receipt 117747In LAWNTON Date 11 Jul 2020 Card 462263xxxxxx7746,,-277.6,350.93,277.6
13/07/2020,BASKIN ROBBINS NLAKES - Visa Purchase - Receipt 158764In NORTH LAKES Date 10 Jul 2020 Card 462263xxxxxx7746,,-10.4,628.53,10.4
12/07/2020,KMART 1228 NORTH LAKES - EFTPOS Purchase - Receipt 161829Date 12 Jul 2020 Time 9:57AM Card 462263xxxxxx7746,,-35,638.93,35
12/07/2020,SUPER CHEAP AUTO - Visa Purchase - Receipt 198153In KALLANGUR Date 09 Jul 2020 Card 462263xxxxxx7746,,-20.99,673.93,20.99
12/07/2020,OXFAM AUSTRALIA Q - Visa Purchase - Receipt 198152In CARLTON Date 10 Jul 2020 Card 462263xxxxxx7746,,-50,694.92,50
12/07/2020,SHAPLAND SWIM KALLAN - Visa Purchase - Receipt 198151In KALLANGUR Date 10 Jul 2020 Card 462263xxxxxx7746,,-82,744.92,82
12/07/2020,BRIGHT SHADOW TRADIN - Visa Purchase - Receipt 198150In GRIFFIN Date 10 Jul 2020 Card 462263xxxxxx7746,,-5,826.92,5
11/07/2020,SUPER CHEAP AUTO - Visa Purchase - Receipt 193210In KALLANGUR Date 08 Jul 2020 Card 462263xxxxxx7746,,-35.48,331.92,35.48
11/07/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 193209In KALLANGUR Date 09 Jul 2020 Card 462263xxxxxx7746,,-5.72,367.4,5.72
11/07/2020,RUBY'S BAKERY AND CA - Visa Purchase - Receipt 193208In KALLANGUR Date 09 Jul 2020 Card 462263xxxxxx7746,,-11.6,373.12,11.6
10/07/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 71023Date 10 Jul 2020 Time 8:38PM Card 462263xxxxxx7746,,-67.65,384.72,67.65
10/07/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 71021Date 10 Jul 2020 Time 8:38PM Card 462263xxxxxx7746,,-80,372.37,80
10/07/2020,COLES 4404 CABOOLTURE - EFTPOS Purchase - Receipt 225468Date 10 Jul 2020 Time 4:18PM Card 462263xxxxxx7495,,-10,352.37,10
10/07/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 123172In GRIFFIN Date 08 Jul 2020 Card 462263xxxxxx7746,,-6,362.37,6
10/07/2020,TRANSLINK - Visa Purchase - Receipt 123171In BRISBANE Date 08 Jul 2020 Card 462263xxxxxx7746,,-20,368.37,20
9/07/2020,GOURMET MEATS - Visa Purchase - Receipt 169672In MURRUMBA DOW Date 08 Jul 2020 Card 462263xxxxxx7746,,-59.05,388.37,59.05
9/07/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 169671In GRIFFIN Date 08 Jul 2020 Card 462263xxxxxx7746,,-10.5,447.42,10.5
9/07/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 169670In KALLANGUR Date 07 Jul 2020 Card 462263xxxxxx7746,,-40.29,457.92,40.29
9/07/2020,TRANSLINK - Visa Purchase - Receipt 169669In BRISBANE Date 07 Jul 2020 Card 462263xxxxxx7746,,-20,498.21,20
9/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 169668In KALLANGUR Date 06 Jul 2020 Card 462263xxxxxx7746,,-8.04,518.21,8.04
9/07/2020,MCDONALDS KALLANGUR - Visa Purchase - Receipt 169667In KALLANGUR Date 06 Jul 2020 Card 462263xxxxxx7746,,-4.2,526.25,4.2
8/07/2020,Raiz Investment - Direct Debit - Receipt 142455 39cde76681732ed74f,,-20.57,530.45,20.57
8/07/2020,Initial Deposit - Internal Transfer - Receipt 676486  0806227416,,-50,551.02,50
8/07/2020,MCDONALDS NORTH LAKES - Visa Purchase - Receipt 133859In NORTH LAKES Date 03 Jul 2020 Card 462263xxxxxx7746,,-10.6,601.02,10.6
7/07/2020,CHEMIST WAREHOUSE - Visa Purchase - Receipt 126833In MANGO HILL Date 04 Jul 2020 Card 462263xxxxxx7746,,-11.99,546.62,11.99
7/07/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 126832In KALLANGUR Date 05 Jul 2020 Card 462263xxxxxx7746,,-12.23,558.61,12.23
7/07/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 126831In BELLA VISTA Date 05 Jul 2020 Card 462263xxxxxx7746,,-32.4,570.84,32.4
7/07/2020,KALLANGUR DAY AND NIGH - Visa Purchase - Receipt 126830In KALLANGUR Date 05 Jul 2020 Card 462263xxxxxx7746,,-23.95,603.24,23.95
6/07/2020,Hungry Jacks Kippa-Ring - EFTPOS Purchase - Receipt 349706Date 06 Jul 2020 Time 8:35PM Card 462263xxxxxx7746,,-29.3,627.19,29.3
6/07/2020,Guzman y Gomez North - Visa Purchase - Receipt 151340In North Lakes Date 05 Jul 2020 Card 462263xxxxxx7746,,-34.9,156.49,34.9
5/07/2020,KALLANGUR GROCERS      KA LLANGUR QLD - EFTPOS Purchase - Receipt 3047Date 05 Jul 2020 Time 4:41PM Card 462263xxxxxx7746,,-31.21,191.39,31.21
5/07/2020,International Transaction Fee - Receipt 136142,,-0.36,122.24,0.36
5/07/2020,ADOBE PHOTOGPHY PLAN - Visa Purchase - Receipt 136142Foreign Currency Amount:  0In ADOBE.LY/ENA Date 03 Jul 2020 Card 462263xxxxxx7746,,-14.29,122.6,14.29
5/07/2020,Ollie's Place - Visa Purchase - Receipt 136141In Mitchelton Date 04 Jul 2020 Card 462263xxxxxx7746,,-39.18,136.89,39.18
5/07/2020,BWS 2482 - Visa Purchase - Receipt 136140In GRIFFIN Date 03 Jul 2020 Card 462263xxxxxx7746,,-5,176.07,5
5/07/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 136139In KALLANGUR Date 02 Jul 2020 Card 462263xxxxxx7746,,-18.53,181.07,18.53
5/07/2020,BRIGHT SHADOW TRADIN - Visa Purchase - Receipt 136138In GRIFFIN Date 03 Jul 2020 Card 462263xxxxxx7746,,-6,199.6,6
5/07/2020,COMPASS LCCH - Visa Purchase - Receipt 136137In SOUTH BRISBA Date 02 Jul 2020 Card 462263xxxxxx7495,,-6.55,205.6,6.55
4/07/2020,CASHCARD\7-ELEVEN GRIFFIN 4266\GRIFFI - Receipt 314ATM owner fee of $2.50 charged by CASHCARD\7-ELEVEN GRIFFIN 4266\GRIFFIDate 04 Jul 2020 Time 6:59PM Card 462263xxxxxx7746,,-402.5,209.65,402.5
4/07/2020,ALDI STORES - BURPENGA BURPENGARY - EFTPOS Purchase - Receipt 73924Date 04 Jul 2020 Time 6:40PM Card 462263xxxxxx7746,,-11.86,612.15,11.86
4/07/2020,COLES 4430 MITCHELTON - EFTPOS Purchase - Receipt 328989Date 04 Jul 2020 Time 12:31PM Card 462263xxxxxx7746,,-8.45,224.01,8.45
4/07/2020,BASKIN ROBBINS NLAKES - Visa Purchase - Receipt 193717In NORTH LAKES Date 01 Jul 2020 Card 462263xxxxxx7746,,-5.2,132.46,5.2
4/07/2020,Cotton On - Visa Purchase - Receipt 193716In Geelong Date 02 Jul 2020 Card 462263xxxxxx7746,,-43.5,137.66,43.5
4/07/2020,KINN NORTH LAKES PTY - Visa Purchase - Receipt 193715In NORTH LAKES Date 01 Jul 2020 Card 462263xxxxxx7746,,-74,181.16,74
4/07/2020,SOUTH BANK STATION - Visa Purchase - Receipt 193714In SOUTH BRISBA Date 01 Jul 2020 Card 462263xxxxxx7495,,-9.1,255.16,9.1
3/07/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 190386In BELLA VISTA Date 01 Jul 2020 Card 462263xxxxxx7746,,-53.33,259.59,53.33
3/07/2020,TRANSLINK - Visa Purchase - Receipt 190385In BRISBANE Date 01 Jul 2020 Card 462263xxxxxx7746,,-20,312.92,20
2/07/2020,ALDI STORES - NORTH LA - Visa Purchase - Receipt 184287In NORTH LAKES Date 29 Jun 2020 Card 462263xxxxxx7746,,-17.89,232.92,17.89
2/07/2020,ALDI STORES - NORTH LA - Visa Purchase - Receipt 184286In NORTH LAKES Date 29 Jun 2020 Card 462263xxxxxx7746,,-9.3,250.81,9.3
2/07/2020,GRIFFIN MEDICAL CENT - Visa Purchase - Receipt 184285In GRIFFIN Date 30 Jun 2020 Card 462263xxxxxx7495,,-110,260.11,110
1/07/2020,Kogan MoneyBlackCard          4813635950084279 - BPAY Bill Payment - Receipt 833327 To Kogan MoneyBlackCard 4813635950084279,,-32.3,370.11,32.3
1/07/2020,Raiz Maint Fee - Direct Debit - Receipt 113873 670ab32672e5f00b96,,-2.5,402.41,2.5
1/07/2020,WU 2018182482217775 - Visa Purchase - Receipt 139347In 180-017-3833 Date 29 Jun 2020 Card 462263xxxxxx7746,,-302.9,304.91,302.9
1/07/2020,TRANSLINK - Visa Purchase - Receipt 139346In BRISBANE Date 29 Jun 2020 Card 462263xxxxxx7746,,-20,607.81,20
1/07/2020,OP STORECO PTY LTD - Visa Purchase - Receipt 139345In MANGO HILL Date 26 Jun 2020 Card 462263xxxxxx7746,,-38.45,627.81,38.45
30/06/2020,KMART 1228 NORTH LAKES - EFTPOS Purchase - Receipt 201259Date 30 Jun 2020 Time 2:41PM Card 462263xxxxxx7746,,-77.5,580.11,77.5
30/06/2020,SUBWAY MURRUMBA DOWNS - Visa Purchase - Receipt 112500In MURRUMBA DOW Date 28 Jun 2020 Card 462263xxxxxx7746,,-16.25,517.61,16.25
30/06/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 112499In BELLA VISTA Date 27 Jun 2020 Card 462263xxxxxx7746,,-44.6,533.86,44.6
30/06/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 41442Date 30 Jun 2020 Time 9:24AM Card 462263xxxxxx7746,,-62.27,578.46,62.27
30/06/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 41440Date 30 Jun 2020 Time 9:24AM Card 462263xxxxxx7746,,-70,570.73,70
29/06/2020,AMZNPRIMEAU MEMBERSHIP - Visa Purchase - Receipt 112537In SYDNEY SOUTH Date 28 Jun 2020 Card 462263xxxxxx7746,,-6.99,640.73,6.99
29/06/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 112536In GRIFFIN Date 28 Jun 2020 Card 462263xxxxxx7746,,-2.5,647.72,2.5
29/06/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 112535In GRIFFIN Date 28 Jun 2020 Card 462263xxxxxx7746,,-4.5,650.22,4.5
29/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 112534In KALLANGUR Date 26 Jun 2020 Card 462263xxxxxx7746,,-3.6,654.72,3.6
29/06/2020,HOME AFFAIRS - ONLINE - Visa Purchase - Receipt 112533In SOUTHPORT Date 27 Jun 2020 Card 462263xxxxxx7746,,-288.76,658.32,288.76
28/06/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 129361In GRIFFIN Date 26 Jun 2020 Card 462263xxxxxx7746,,-16,568.03,16
28/06/2020,BWS 2482 - Visa Purchase - Receipt 129360In GRIFFIN Date 26 Jun 2020 Card 462263xxxxxx7746,,-8,584.03,8
28/06/2020,POST KALLANGUR LPO  KA - Visa Purchase - Receipt 129359In KALLANGUR Date 26 Jun 2020 Card 462263xxxxxx7746,,-1.35,592.03,1.35
27/06/2020,GRIFFIN C D PHARMACY - Visa Purchase - Receipt 131380In GRIFFIN Date 26 Jun 2020 Card 462263xxxxxx7746,,-10.95,93.38,10.95
27/06/2020,ALDI STORES - NORTH LA - Visa Purchase - Receipt 131379In NORTH LAKES Date 24 Jun 2020 Card 462263xxxxxx7746,,-11.75,104.33,11.75
26/06/2020,GRIFFIN C D PHARMACY - Visa Purchase - Receipt 154765In GRIFFIN Date 25 Jun 2020 Card 462263xxxxxx7746,,-57.9,116.08,57.9
26/06/2020,ROCKS CAFE AND BOATHIR - Visa Purchase - Receipt 154764In GRIFFIN Date 25 Jun 2020 Card 462263xxxxxx7746,,-14,173.98,14
26/06/2020,MICROSOFT*EA ACCESS 1 MON - Visa Purchase - Receipt 154763In MSBILL.INFO Date 24 Jun 2020 Card 462263xxxxxx7746,,-6.99,187.98,6.99
26/06/2020,GOURMET MEATS - Visa Purchase - Receipt 154762In MURRUMBA DOW Date 24 Jun 2020 Card 462263xxxxxx7746,,-50.6,194.97,50.6
26/06/2020,KITCHEN WAREHOUSE PT - Visa Purchase - Receipt 154761In NORTH LAKES Date 24 Jun 2020 Card 462263xxxxxx7746,,-4.95,245.57,4.95
25/06/2020,TRANSLINK - Visa Purchase - Receipt 133395In BRISBANE Date 23 Jun 2020 Card 462263xxxxxx7746,,-20,150.52,20
25/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 133394In KALLANGUR Date 22 Jun 2020 Card 462263xxxxxx7746,,-22.66,170.52,22.66
25/06/2020,COLES 4561 - Visa Purchase - Receipt 133393In MURRUMBA DWN Date 24 Jun 2020 Card 462263xxxxxx7746,,-11.47,193.18,11.47
24/06/2020,BABYHEART - Visa Purchase - Receipt 100920In WELSHPOOL Date 23 Jun 2020 Card 462263xxxxxx7746,,-23.99,204.65,23.99
24/06/2020,Audible Australia - Visa Purchase - Receipt 100919In MELBOURNE Date 22 Jun 2020 Card 462263xxxxxx7746,,-16.45,228.64,16.45
24/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 100918In KALLANGUR Date 21 Jun 2020 Card 462263xxxxxx7746,,-28.92,245.09,28.92
24/06/2020,FRUITY DISCOUNTS PTY - Visa Purchase - Receipt 100917In DECEPTION BA Date 21 Jun 2020 Card 462263xxxxxx7746,,-45.94,274.01,45.94
23/06/2020,THAI WHARF RESTAURAN - Visa Purchase - Receipt 104780In MORAYFIELD Date 21 Jun 2020 Card 462263xxxxxx7746,,-43.5,319.95,43.5
22/06/2020,LEASE PAY - Direct Debit - Receipt 111333 001-1347737-001,,-861,363.45,861
22/06/2020,OPTUS BILLING - Direct Debit - Receipt 103536 62173942475,,-88.84,1067.45,88.84
22/06/2020,MSFT *<E0400B7248> - Visa Purchase - Receipt 189200In MSFT AZURE Date 19 Jun 2020 Card 462263xxxxxx7746,,-2.82,1156.29,2.82
22/06/2020,SUBWAY MANGO HILL - Visa Purchase - Receipt 189199In NORTH LAKES Date 20 Jun 2020 Card 462263xxxxxx7746,,-16.9,1159.11,16.9
21/06/2020,TRANSLINK - Visa Purchase - Receipt 197074In BRISBANE Date 19 Jun 2020 Card 462263xxxxxx7746,,-20,1156.02,20
21/06/2020,DAN MURPHYS 2102 MANGO - Visa Purchase - Receipt 197073In NORTH LAKES Date 19 Jun 2020 Card 462263xxxxxx7746,,-53.99,1176.02,53.99
20/06/2020,ANACONDA NORTH LAKE    NO RTH LAKES - EFTPOS Purchase - Receipt 7979Date 20 Jun 2020 Time 11:14AM Card 462263xxxxxx7746,,-10.99,1230.01,10.99
20/06/2020,NETFLIX.COM - Visa Purchase - Receipt 178659In Melbourne Date 18 Jun 2020 Card 462263xxxxxx7746,,-13.99,1241,13.99
20/06/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 178658In KALLANGUR Date 18 Jun 2020 Card 462263xxxxxx7746,,-6.5,1254.99,6.5
20/06/2020,TRANSLINK - Visa Purchase - Receipt 178657In BRISBANE Date 18 Jun 2020 Card 462263xxxxxx7746,,-20,1261.49,20
20/06/2020,ALIEXPRESS.COM - Visa Purchase - Receipt 178656In Melbourne Date 18 Jun 2020 Card 462263xxxxxx7746,,-64.68,1281.49,64.68
19/06/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 41420Date 19 Jun 2020 Time 3:29PM Card 462263xxxxxx7746,,-63.56,1346.17,63.56
19/06/2020,COSTCO FUEL NORTH LAKE NORTH LAKES - EFTPOS Purchase - Receipt 41418Date 19 Jun 2020 Time 3:29PM Card 462263xxxxxx7746,,-80,1329.73,80
18/06/2020,MICROSOFT*MICROSOFT 365 P - Visa Purchase - Receipt 158122In MSBILL.INFO Date 16 Jun 2020 Card 462263xxxxxx7746,,-10,409.73,10
17/06/2020,Direct Debit,,-861,-441.27,861
17/06/2020,Raiz Maint Fee - Direct Debit - Receipt 105989 5e9118d08f4b75e19c,,-2.5,419.73,2.5
17/06/2020,All Direct debits - Transfer to Kiran Joy - Receipt 886534 To 032885 5310008,,-3100,222.23,3100
17/06/2020,KMART 1228 - Visa Purchase - Receipt 188977In NORTH LAKES Date 16 Jun 2020 Card 462263xxxxxx7746,,-39,3322.23,39
17/06/2020,MCDONALDS MURRUMBA DO - Visa Purchase - Receipt 188976In MURRUMBA DOW Date 13 Jun 2020 Card 462263xxxxxx7746,,-29.15,3361.23,29.15
17/06/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 188975In KALLANGUR Date 15 Jun 2020 Card 462263xxxxxx7746,,-20.04,3390.38,20.04
17/06/2020,TRANSLINK - Visa Purchase - Receipt 188974In BRISBANE Date 15 Jun 2020 Card 462263xxxxxx7746,,-20,3410.42,20
17/06/2020,TRRYWHT CHM MURRUMB - Visa Purchase - Receipt 188973In MURRUMBA DOW Date 13 Jun 2020 Card 462263xxxxxx7746,,-8.95,3430.42,8.95
